text,choices,source,createdOn,userId,sessionId,botId,channelType,channelId,payload
"Les r?sultats anticip?s du 06.05.18 ? 12:26 de l'?lection au Conseil d'Etat sont: 
(par ordre de suffrages)

POGGIA Mauro: 48806
DAL BUSCO Serge: 47896
HODGERS Antonio: 46732
FONTANET Nathalie: 43485
EMERY-TORRACINTA Anne: 42252
APOTH?LOZ Thierry: 42071
",,BOT,2018-05-06T11:27:55.850Z,1299209170207367,1299209170207367,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Les r?sultats anticip?s du 06.05.18 ? 12:26 de l'?lection au Conseil d'Etat sont: \n(par ordre de suffrages)\n\nPOGGIA Mauro: 48806\nDAL BUSCO Serge: 47896\nHODGERS Antonio: 46732\nFONTANET Nathalie: 43485\nEMERY-TORRACINTA Anne: 42252\nAPOTH?LOZ Thierry: 42071\n"",""type"":""text""}"
"Viennent ensuite :
BARTHASSAT Luc: 32701
HALLER Jocelyne: 25171
NIDEGGER Yves: 23001
CRETEGNY Willy: 19246
AYMON Paul (dit Paul Sierre): 8946
",,BOT,2018-05-06T11:27:55.850Z,1299209170207367,1299209170207367,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Viennent ensuite :\nBARTHASSAT Luc: 32701\nHALLER Jocelyne: 25171\nNIDEGGER Yves: 23001\nCRETEGNY Willy: 19246\nAYMON Paul (dit Paul Sierre): 8946\n"",""type"":""text""}"
Merci,,USER,2018-05-06T11:28:23.456Z,1299209170207367,1299209170207367,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Merci"",""type"":""text""}"
Comment puis-je vous aider?,r?sultats|par candidat|participation,BOT,2018-05-06T11:28:23.602Z,1299209170207367,1299209170207367,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Comment puis-je vous aider?"",""type"":""text"",""actions"":[{""postback"":{""action"":""resultsStart"",""state"":""contextMenu""},""label"":""r?sultats"",""type"":""postback""},{""postback"":{""action"":""resultsByCandidateStart"",""state"":""contextMenu""},""label"":""par candidat"",""type"":""postback""},{""postback"":{""action"":""participationRateStart"",""state"":""contextMenu""},""label"":""participation"",""type"":""postback""}]}"
resultats,,USER,2018-05-06T08:42:41.332Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""resultats"",""type"":""text""}"
"Bonjour et bienvenue
J'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).
Mes informations sont principalement destin?es aux citoyennes et citoyens genevois.",,BOT,2018-05-06T08:42:42.673Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Bonjour et bienvenue\nJ'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).\nMes informations sont principalement destin?es aux citoyennes et citoyens genevois."",""type"":""text""}"
"Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).

A tout ? l'heure !",,BOT,2018-05-06T08:42:42.673Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).\n\nA tout ? l'heure !"",""type"":""text""}"
"Gilles !!!
Alors, ces r?sultats ?!?

:)",,USER,2018-05-06T08:44:39.289Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Gilles !!!\nAlors, ces r?sultats ?!?\n\n:)"",""type"":""text""}"
"Bonjour et bienvenue
J'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).
Mes informations sont principalement destin?es aux citoyennes et citoyens genevois.",,BOT,2018-05-06T08:44:39.618Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Bonjour et bienvenue\nJ'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).\nMes informations sont principalement destin?es aux citoyennes et citoyens genevois."",""type"":""text""}"
"Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).

A tout ? l'heure !",,BOT,2018-05-06T08:44:39.618Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).\n\nA tout ? l'heure !"",""type"":""text""}"
"??",,USER,2018-05-06T08:47:25.752Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""??"",""type"":""text""}"
"Bonjour et bienvenue
J'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).
Mes informations sont principalement destin?es aux citoyennes et citoyens genevois.",,BOT,2018-05-06T08:47:26.468Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Bonjour et bienvenue\nJ'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).\nMes informations sont principalement destin?es aux citoyennes et citoyens genevois."",""type"":""text""}"
"Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).

A tout ? l'heure !",,BOT,2018-05-06T08:47:26.468Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).\n\nA tout ? l'heure !"",""type"":""text""}"
resultats,,USER,2018-05-06T10:43:32.288Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""resultats"",""type"":""text""}"
"Bonjour et bienvenue
J'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).
Mes informations sont principalement destin?es aux citoyennes et citoyens genevois.",,BOT,2018-05-06T10:43:33.553Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Bonjour et bienvenue\nJ'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).\nMes informations sont principalement destin?es aux citoyennes et citoyens genevois."",""type"":""text""}"
"Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).

A tout ? l'heure !",,BOT,2018-05-06T10:43:33.553Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).\n\nA tout ? l'heure !"",""type"":""text""}"
":p",,USER,2018-05-06T10:43:37.718Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":"":p"",""type"":""text""}"
"Bonjour et bienvenue
J'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).
Mes informations sont principalement destin?es aux citoyennes et citoyens genevois.",,BOT,2018-05-06T10:43:37.891Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Bonjour et bienvenue\nJ'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).\nMes informations sont principalement destin?es aux citoyennes et citoyens genevois."",""type"":""text""}"
"Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).

A tout ? l'heure !",,BOT,2018-05-06T10:43:37.891Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).\n\nA tout ? l'heure !"",""type"":""text""}"
r?sultats,,USER,2018-05-06T10:45:56.532Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""r?sultats"",""type"":""text""}"
"Les r?sultats anticip?s du 06.05.18 ? 12:26 de l'?lection au Conseil d'Etat sont: 
(par ordre de suffrages)

POGGIA Mauro: 48806
DAL BUSCO Serge: 47896
HODGERS Antonio: 46732
FONTANET Nathalie: 43485
EMERY-TORRACINTA Anne: 42252
APOTH?LOZ Thierry: 42071
",,BOT,2018-05-06T10:45:57.608Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Les r?sultats anticip?s du 06.05.18 ? 12:26 de l'?lection au Conseil d'Etat sont: \n(par ordre de suffrages)\n\nPOGGIA Mauro: 48806\nDAL BUSCO Serge: 47896\nHODGERS Antonio: 46732\nFONTANET Nathalie: 43485\nEMERY-TORRACINTA Anne: 42252\nAPOTH?LOZ Thierry: 42071\n"",""type"":""text""}"
"Viennent ensuite :
BARTHASSAT Luc: 32701
HALLER Jocelyne: 25171
NIDEGGER Yves: 23001
CRETEGNY Willy: 19246
AYMON Paul (dit Paul Sierre): 8946
",,BOT,2018-05-06T10:45:57.608Z,1393247820789912,1393247820789912,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Viennent ensuite :\nBARTHASSAT Luc: 32701\nHALLER Jocelyne: 25171\nNIDEGGER Yves: 23001\nCRETEGNY Willy: 19246\nAYMON Paul (dit Paul Sierre): 8946\n"",""type"":""text""}"
R?sultats,,USER,2018-05-06T13:04:14.954Z,1395433933903596,1395433933903596,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""R?sultats"",""type"":""text""}"
"Les r?sultats anticip?s du 06.05.18 ? 12:26 de l'?lection au Conseil d'Etat sont: 
(par ordre de suffrages)

POGGIA Mauro: 48806
DAL BUSCO Serge: 47896
HODGERS Antonio: 46732
FONTANET Nathalie: 43485
EMERY-TORRACINTA Anne: 42252
APOTH?LOZ Thierry: 42071
",,BOT,2018-05-06T13:04:20.530Z,1395433933903596,1395433933903596,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Les r?sultats anticip?s du 06.05.18 ? 12:26 de l'?lection au Conseil d'Etat sont: \n(par ordre de suffrages)\n\nPOGGIA Mauro: 48806\nDAL BUSCO Serge: 47896\nHODGERS Antonio: 46732\nFONTANET Nathalie: 43485\nEMERY-TORRACINTA Anne: 42252\nAPOTH?LOZ Thierry: 42071\n"",""type"":""text""}"
"Viennent ensuite :
BARTHASSAT Luc: 32701
HALLER Jocelyne: 25171
NIDEGGER Yves: 23001
CRETEGNY Willy: 19246
AYMON Paul (dit Paul Sierre): 8946
",,BOT,2018-05-06T13:04:20.530Z,1395433933903596,1395433933903596,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Viennent ensuite :\nBARTHASSAT Luc: 32701\nHALLER Jocelyne: 25171\nNIDEGGER Yves: 23001\nCRETEGNY Willy: 19246\nAYMON Paul (dit Paul Sierre): 8946\n"",""type"":""text""}"
R?sultats,,USER,2018-05-06T10:17:31.050Z,1395433933903596,1395433933903596,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""R?sultats"",""type"":""text""}"
"Bonjour et bienvenue
J'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).
Mes informations sont principalement destin?es aux citoyennes et citoyens genevois.",,BOT,2018-05-06T10:17:32.582Z,1395433933903596,1395433933903596,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Bonjour et bienvenue\nJ'ai ?t? d?velopp? par quelques passionn?s, pour vous donner les r?sultats des votations et ?lections (r?sultats).\nMes informations sont principalement destin?es aux citoyennes et citoyens genevois."",""type"":""text""}"
"Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).

A tout ? l'heure !",,BOT,2018-05-06T10:17:32.582Z,1395433933903596,1395433933903596,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Malheureusement les r?sultats ne sont pas encore disponibles ! Revenez me voir lorsqu'ils seront publi?s: il ne me faudra que quelques millisecondes pour les apprendre par coeur et r?pondre ? vos questions :-).\n\nA tout ? l'heure !"",""type"":""text""}"
R?sultats,,USER,2018-05-06T16:48:34.572Z,1411299728976588,1411299728976588,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""R?sultats"",""type"":""text""}"
"Les r?sultats d?finitifs du 06.05.18 ? 16:00 de l'?lection au Conseil d'Etat sont: 
(par ordre de suffrages)

POGGIA Mauro: 51015 - ?lu(e)
DAL BUSCO Serge: 50141 - ?lu(e)
HODGERS Antonio: 49684 - ?lu(e)
FONTANET Nathalie: 45522 - ?lu(e)
EMERY-TORRACINTA Anne: 44905 - ?lu(e)
APOTH?LOZ Thierry: 44884 - ?lu(e)
",,BOT,2018-05-06T16:48:40.701Z,1411299728976588,1411299728976588,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Les r?sultats d?finitifs du 06.05.18 ? 16:00 de l'?lection au Conseil d'Etat sont: \n(par ordre de suffrages)\n\nPOGGIA Mauro: 51015 - ?lu(e)\nDAL BUSCO Serge: 50141 - ?lu(e)\nHODGERS Antonio: 49684 - ?lu(e)\nFONTANET Nathalie: 45522 - ?lu(e)\nEMERY-TORRACINTA Anne: 44905 - ?lu(e)\nAPOTH?LOZ Thierry: 44884 - ?lu(e)\n"",""type"":""text""}"
"Viennent ensuite :
BARTHASSAT Luc: 34357
HALLER Jocelyne: 27121
NIDEGGER Yves: 23940
CRETEGNY Willy: 20600
AYMON Paul (dit Paul Sierre): 9428
",,BOT,2018-05-06T16:48:40.701Z,1411299728976588,1411299728976588,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Viennent ensuite :\nBARTHASSAT Luc: 34357\nHALLER Jocelyne: 27121\nNIDEGGER Yves: 23940\nCRETEGNY Willy: 20600\nAYMON Paul (dit Paul Sierre): 9428\n"",""type"":""text""}"
R?sultats de poggia ? Gen?ve,,USER,2018-05-05T14:21:29.262Z,1435591906548461,1435591906548461,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""R?sultats de poggia ? Gen?ve"",""type"":""text""}"
De bleu de bleu ! Vous voulez en savoir plus pour un POGGIA Mauro ? geneve ? Va falloir que j'y travaille !,,BOT,2018-05-05T14:21:33.262Z,1435591906548461,1435591906548461,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""De bleu de bleu ! Vous voulez en savoir plus pour un POGGIA Mauro ? geneve ? Va falloir que j'y travaille !"",""type"":""text""}"
"Selon les r?sultats d?finitifs du 26.04.18 ? 19:50, POGGIA Mauro obtient 240 suffrages ? geneve.",,BOT,2018-05-05T14:21:36.625Z,1435591906548461,1435591906548461,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Selon les r?sultats d?finitifs du 26.04.18 ? 19:50, POGGIA Mauro obtient 240 suffrages ? geneve."",""type"":""text""}"
R?sultats,,USER,2018-05-06T14:32:00.871Z,1435591906548461,1435591906548461,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""R?sultats"",""type"":""text""}"
Your session has expired.  Please start again.,,BOT,2018-05-06T14:32:00.888Z,1435591906548461,1435591906548461,6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA,webhook,16151D41-C5E3-4793-B32A-48205588A4B3,"{""text"":""Your session has expired.  Please start again."",""type"":""text"",""channelExtensions"":{""test"":{""debugInfo"":{""variables"":{""profile.updatedOn"":""2018-05-05T14:21:29.743Z"",""suffrages"":null,""system.state.didNotUnderstand2.postbackActions"":null,""outputMsgFirstSixth"":""POGGIA Mauro: 48806\nDAL BUSCO Serge: 47896\nHODGERS Antonio: 46732\nFONTANET Nathalie: 43485\nEMERY-TORRACINTA Anne: 42252\nAPOTH?LOZ Thierry: 42071\n"",""ordre"":null,""system.state.giveFeedbackSuggestNext.postbackActions"":null,""iResult"":{""timeStamp"":1525610879488,""intentMatches"":{""summary"":[{""score"":0.9783,""intent"":""IntentMenu""},{""score"":0.0091,""intent"":""IntentThank""},{""score"":0.0075,""intent"":""IntentListeNonElusParListe""},{""score"":0.0016,""intent"":""IntentResultatParCandidat""},{""score"":0.001,""intent"":""IntentListeElusParListe""},{""score"":9.0E-4,""intent"":""IntentResultatElections""},{""score"":8.0E-4,""intent"":""IntentInformationsGenerales""},{""score"":2.0E-4,""intent"":""IntentDebug""},{""score"":2.0E-4,""intent"":""IntentTauxParticipationParLocal""},{""score"":2.0E-4,""intent"":""IntentJoke""},{""score"":1.0E-4,""intent"":""IntentResultatParCandidatParLocalDeVote""},{""score"":1.0E-4,""intent"":""IntentDonnerDuFeedback""},{""score"":1.0E-4,""intent"":""IntentResultatPierreMaudet""},{""score"":0,""intent"":""IntentWelcome""},{""score"":0,""intent"":""IntentNbreFoisCandidatBiffe""},{""score"":0,""intent"":""IntentTauxParticipation""},{""score"":0,""intent"":""IntentResultatsGCParListe""}],""detail"":{""final_norm"":[{""sentence"":[],""score"":0.9783,""intent"":""IntentMenu""},{""sentence"":[],""score"":0.0091,""intent"":""IntentThank""},{""sentence"":[],""score"":0.0075,""intent"":""IntentListeNonElusParListe""},{""sentence"":[],""score"":0.0016,""intent"":""IntentResultatParCandidat""},{""sentence"":[],""score"":0.001,""intent"":""IntentListeElusParListe""},{""sentence"":[],""score"":9.0E-4,""intent"":""IntentResultatElections""},{""sentence"":[],""score"":8.0E-4,""intent"":""IntentInformationsGenerales""},{""sentence"":[],""score"":2.0E-4,""intent"":""IntentDebug""},{""sentence"":[],""score"":2.0E-4,""intent"":""IntentTauxParticipationParLocal""},{""sentence"":[],""score"":2.0E-4,""intent"":""IntentJoke""},{""sentence"":[],""score"":1.0E-4,""intent"":""IntentResultatParCandidatParLocalDeVote""},{""sentence"":[],""score"":1.0E-4,""intent"":""IntentDonnerDuFeedback""},{""sentence"":[],""score"":1.0E-4,""intent"":""IntentResultatPierreMaudet""},{""sentence"":[],""score"":0,""intent"":""IntentWelcome""},{""sentence"":[],""score"":0,""intent"":""IntentNbreFoisCandidatBiffe""},{""sentence"":[],""score"":0,""intent"":""IntentTauxParticipation""},{""sentence"":[],""score"":0,""intent"":""IntentResultatsGCParListe""}]}},""trainingDataUnit"":null,""botName"":""LandmanbotV2_2"",""appId"":""6F5D8925-6B9F-4C84-9F9E-61DAB4D183FA"",""query"":""Menu"",""entityMatches"":{}},""user.botsUserError"":false,""outputMsgRestOfThem"":""BARTHASSAT Luc: 32701\nHALLER Jocelyne: 25171\nNIDEGGER Yves: 23001\nCRETEGNY Willy: 19246\nAYMON Paul (dit Paul Sierre): 8946\n"",""feedback"":""ERREUR-ARRAYa:4:{s:3:\""mid\"";s:34:\""mid.$cAAJsRQp9UOBpZpGj4ljNUxbaAqRe\"";s:3:\""seq\"";i:3316;s:10:\""sticker_id\"";d:144885325685734;s:11:\""attachments\"";a:1:{i:0;a:2:{s:4:\""type\"";s:5:\""image\"";s:7:\""payload\"";a:2:{s:3:\""url\"";s:179:\""https://scontent-ort2-2.xx.fbcdn.net/v/t39.1997-6/p100x100/10173501_272703182903947_2076129329_n.png?_nc_cat=0&_nc_ad=z-m&_nc_cid=0&oh=7063a91dd98baadc0eac440759e05615&oe=5B91CC59\"";s:10:\""sticker_id\"";d:144885325685734;}}}}"",""noLot"":2343,""timeStampLocal"":null,""electionStateNb"":6,""profile.firstName"":""User 1435591906548461"",""candidateOrderCanton"":null,""system.state.contextMenu.postbackActions"":null,""resultType"":""CE"",""debugJSBackend"":null,""comuneName"":null,""outputMsgElectedCandidatesCanton"":null,""displayResults"":true,""timeStampPartecipation"":null,""profile.lastName"":""Unspecified"",""percentagePartecipation"":null,""votersPartecipation"":null,""candidateEqualityCanton"":null,""timeStampElectedCandidatesCanton"":""R?sultats anticip?s du 06.05.18 ? 12:26"",""timeStampCandidateCanton"":null,""candidateVotesCanton"":null,""profile.locale"":""en_US"",""elu"":null,""electionStateText"":null,""elected"":null,""profile.timezoneOffset"":0,""candidateName"":null,""localPercentage"":null,""listName"":null,""candidateElectedCanton"":null,""electedCandidatesCanton"":null,""system.processedUserMessage"":true},""errorState"":""didNotUnderstand2"",""errorMessage"":""javaException:java.util.LinkedHashMap cannot be cast to oracle.cloud.bots.messages.payload.PostbackAction"",""currentDialogState"":""System.ExpiredSessionHandler"",""executedStates"":[""System.ExpiredSessionHandler""]}}}}"
